Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Rabl3,299,205,157,166,710,0,87,1,618
Hgd,0,0,0,0,0,0,0,0,0
Ndufb4,405,671,565,452,449,379,441,274,385
Fstl1,114,0,15,0,0,0,0,1,0
Gm15724,0,0,0,0,0,0,0,0,0
n-R5s34,0,0,0,0,0,0,0,0,0
Lrrc58,1868,1474,2136,2033,2137,1724,2654,1421,1897
Gm15725,0,0,0,0,0,0,0,0,0
Gpr156,0,0,0,0,0,0,0,0,0
Gm25140,0,0,0,0,0,0,0,0,0
Gsk3b,440,501,614,501,853,1545,544,46,1033
Gm25617,0,0,0,0,0,0,0,0,0
Gm27931,0,0,1,0,0,29,0,0,0
Nr1i2,0,0,0,0,0,0,0,0,0
Maats1,0,0,0,0,0,0,0,0,0
Maats1os,0,0,0,0,0,0,0,0,0
Cox17,6,10,20,8,50,15,63,136,26
Gm21987,0,0,0,0,0,0,0,0,0
Popdc2,41,0,0,0,0,0,0,0,0
Pla1a,0,0,0,0,0,0,0,0,0
Adprh,1036,1216,1825,712,1171,1465,2362,1109,2100
D930030I03Rik,0,0,2,0,22,0,0,0,0
Cd80,0,0,2,0,0,0,0,2,0
Timmdc1,36,61,60,160,84,24,151,0,42
Gm15953,0,0,0,2,0,0,0,0,0
Poglut1,856,791,839,408,600,289,1210,1628,1650
Tmem39a,277,283,589,99,341,421,1016,0,825
Gm17103,0,0,0,0,0,0,0,0,0
Arhgap31,333,0,41,422,516,0,550,0,9
Gm15530,0,0,0,1,0,0,0,0,0
B4galt4,886,629,1042,205,647,0,0,0,0
Gm15575,0,0,0,0,0,0,0,0,0
Upk1b,0,0,62,0,0,0,0,0,0
4930435E12Rik,0,0,0,0,0,0,0,0,0
Gm15803,0,0,0,0,0,0,0,0,0
Gm15802,0,0,0,0,0,0,0,0,0
Igsf11,0,0,0,0,0,0,0,0,0
Gm22500,0,0,0,0,0,0,0,0,0
Gm24795,0,0,0,0,0,0,0,0,0
Gm8609,0,0,0,0,0,0,0,0,0
Lsamp,0,0,0,0,0,0,0,0,0
RP23-148D9.1,0,0,0,0,0,0,0,0,0
Gm22543,0,0,0,0,0,0,0,0,0
RP23-469N16.1,0,0,0,0,0,0,0,0,0
Gm27887,0,0,0,0,0,0,0,0,0
Gm27717,0,0,0,0,0,0,0,0,0
Gm26381,0,0,0,0,0,0,0,0,0
Gm27587,0,0,0,0,0,0,0,0,0
Gm28750,0,0,0,0,0,0,0,0,0
Gap43,0,0,0,0,0,0,0,0,0
Mir6540,0,0,0,0,0,0,0,0,0
4932412D23Rik,0,0,0,0,0,0,0,0,0
Zbtb20,402,187,518,274,622,1327,1569,314,1031
BC002163,21,27,20,18,16,11,26,9,34
Gm25873,0,0,0,0,0,0,0,0,0
Gm15712,0,0,0,0,0,0,0,0,0
RP23-357P12.2,0,0,0,0,0,0,0,0,0
Gm15711,0,0,0,0,0,0,0,0,0
Gm9968,0,0,0,0,0,0,0,0,0
Gm15713,0,0,0,0,0,0,0,0,0
Mir568,0,0,0,0,0,0,0,0,0
Tigit,0,0,1,0,2,61,0,0,0
Drd3,0,0,0,0,0,0,0,0,0
Gm25996,0,0,0,0,0,0,0,0,0
Gm26074,0,0,0,0,0,0,0,0,0
Qtrtd1,311,362,347,222,76,0,220,387,818
Gm25989,0,0,0,0,0,0,0,0,0
2610015P09Rik,194,111,237,7,116,0,94,0,0
Zdhhc23,0,0,83,37,101,0,0,0,0
Gramd1c,0,108,196,234,96,0,336,434,434
Mir3470b,0,0,0,0,0,0,0,0,0
Atp6v1a,1609,1244,1679,1577,1747,1545,1514,825,2424
Naa50,4596,4165,5012,5219,3382,3122,3062,1658,1543
Gm608,27,38,97,14,0,388,0,1056,0
Sidt1,0,0,0,0,0,0,134,3,351
Gm26732,0,1,0,0,0,0,0,296,0
Spice1,559,503,403,0,0,0,0,0,975
Cfap44,0,0,0,0,0,0,0,0,0
Boc,28,0,0,0,0,0,0,0,0
Mir3081,0,0,0,0,0,0,0,0,0
BC027231,243,123,248,0,227,32,0,667,0
Gtpbp8,426,383,592,303,455,951,164,877,761
Cd200r1,0,0,53,32,109,0,542,1995,591
Cd200r4,0,0,32,0,0,0,0,0,118
Cd200r2,0,0,0,0,0,0,0,0,0
Cd200r3,0,0,47,0,0,0,111,0,0
Ccdc80,0,0,0,0,0,0,0,0,0
Slc35a5,711,168,366,588,220,266,659,0,654
Atg3,941,778,1056,1352,1186,2048,830,1106,955
Gm6030,1,2,1,3,1,0,1,3,2
Btla,384,343,118,164,156,0,251,0,0
Cd200,83,0,60,0,0,0,0,0,0
Gm5406,0,1,0,0,1,0,0,1,1
Gm609,0,0,0,0,0,0,0,0,0
Gm16011,0,0,0,0,0,0,0,0,0
Gm6903,0,0,0,0,0,0,0,0,0
Slc9c1,0,0,0,0,0,0,0,0,0
Gcsam,87,0,86,154,533,0,120,0,0
BC016579,0,0,24,0,0,0,0,0,0
Tmprss7,0,0,0,0,0,0,0,0,0
Tagln3,0,0,0,0,0,0,0,0,0
Abhd10,401,130,305,441,601,464,487,697,732
Gm15591,0,0,0,0,4,0,0,0,0
Phldb2,0,0,0,0,0,0,0,0,0
Gm15640,0,0,0,0,0,0,0,0,0
Gm15638,0,0,0,0,0,0,0,0,0
Plcxd2,229,0,108,22,328,0,0,0,493
Gm24754,0,0,0,0,0,0,0,0,0
Cd96,853,970,1161,2304,2833,2705,2804,2024,3157
Gm4737,5,2,4,5,1,5,5,7,7
Gm26297,0,0,0,0,0,0,0,0,0
Pvrl3,0,0,0,104,0,0,209,913,8
Gm6912,0,0,0,0,0,0,0,0,0
Gm24651,0,0,0,0,0,0,0,0,0
Gm25318,0,0,0,0,0,0,0,0,0
Gm25339,0,0,0,0,0,0,0,0,0
Gm7275,0,0,0,0,0,0,0,0,0
Gm7204,7,7,16,11,16,7,16,10,12
Dppa4,0,0,0,0,0,0,0,0,0
Dppa2,0,0,0,0,0,0,116,0,1
n-R5s36,0,0,0,0,0,0,0,0,0
Morc1,6,3,0,0,0,77,0,0,52
Trat1,0,58,2,143,307,597,1687,1244,2322
Retnlb,0,0,0,0,0,0,0,0,0
Retnla,0,0,0,0,0,0,0,0,0
Retnlg,105,16,0,0,20,0,0,147,0
Dzip3,276,601,553,118,630,1456,62,0,319
Gm22576,0,0,0,0,0,0,0,0,0
C330027C09Rik,636,613,1067,492,323,590,263,0,317
Myh15,0,0,0,0,0,0,0,0,0
1700026J12Rik,0,0,0,0,0,0,0,0,0
Gm5407,0,0,0,0,0,0,0,0,0
Gm6931,0,0,0,0,0,0,0,0,0
Ift57,1061,1013,1204,961,867,399,436,123,33
Gm15518,0,9,19,64,118,154,0,0,0
Gm16619,0,0,0,0,0,0,0,0,0
Cd47,19094,18043,18012,16460,19114,9131,12136,8261,10921
AC107830.1,0,0,0,0,0,0,0,0,0
Gm8824,0,1,0,0,0,0,1,0,0
Bbx,626,1244,770,420,460,854,1003,508,1921
G730013B05Rik,0,0,0,0,0,0,0,0,0
Ccdc54,0,0,0,0,0,0,0,0,0
Gm9575,1,5,1,1,7,1,6,2,6
5330426P16Rik,0,5,59,7,0,0,469,0,0
Mir6363,0,0,0,0,0,0,0,0,0
1700116B05Rik,0,0,1,0,0,0,0,0,0
Gm24925,0,0,0,0,0,0,0,0,0
Gm6767,3,7,10,5,2,8,13,7,7
Cblb,889,891,748,1254,1103,1175,769,0,1672
Gm23513,0,0,0,0,0,0,0,0,0
Alcam,434,1302,272,640,734,905,0,0,241
Gm25723,0,0,0,0,0,0,0,0,0
Gm22459,0,0,0,0,0,0,0,0,0
Gm25041,0,0,0,0,0,0,0,0,0
Gm25853,0,0,0,0,0,0,0,0,0
Gm23180,0,0,0,0,0,0,0,0,0
Gm22977,0,0,0,0,0,0,0,0,0
Zpld1,0,0,0,0,0,0,0,0,0
Mir5118,0,0,0,0,0,0,0,0,0
Gm23003,0,0,0,0,0,0,0,0,0
Gm26369,0,0,0,0,0,0,0,0,0
Nfkbiz,8,132,29,0,0,0,511,0,709
Nxpe3,435,847,787,708,837,858,518,0,200
Cep97,666,447,698,149,104,2147,88,438,388
Rpl24,16,9,13,7,21,12,6,2,8
Gm28037,0,0,0,0,0,0,0,0,0
2310061J03Rik,38,124,91,134,121,104,168,9,44
Zbtb11,592,536,755,916,559,1261,64,1,655
Pcnp,599,862,913,927,1085,980,722,1218,714
Trmt10c,584,887,866,1050,853,660,870,965,1235
Gm22422,0,4,0,0,0,0,0,0,0
Gm24047,0,0,0,0,0,0,0,0,0
Senp7,486,764,547,84,667,434,898,1582,1180
Impg2,0,0,0,0,0,0,0,0,0
Abi3bp,0,1,0,0,0,0,0,0,0
Tfg,1406,1658,1899,1909,2121,2109,2272,1563,2062
Gpr128,0,88,24,0,0,249,0,0,0
Gm15693,0,0,0,0,0,0,0,0,0
Tmem45a,0,0,0,0,0,0,0,0,0
Gm15839,0,0,0,0,0,0,0,0,0
Gm15840,0,0,0,0,0,0,0,0,0
Tmem45a2,0,0,11,0,0,0,0,0,0
Tomm70a,2736,3388,4668,4360,3257,2276,3896,1908,3070
Nit2,579,828,666,830,622,769,792,913,510
Gm16892,0,0,2,0,58,0,0,0,0
Tbc1d23,362,300,417,414,1045,264,196,0,233
Tmem30c,0,0,0,0,0,0,0,0,0
Gm26800,0,0,0,0,0,0,0,0,0
Cmss1,385,392,525,205,198,109,269,0,7
Filip1l,541,281,75,271,42,342,38,0,719
Col8a1,0,0,0,0,0,0,0,0,0
Gm24039,0,0,0,0,0,0,0,0,0
RP23-210I15.1,0,0,0,0,0,0,0,0,0
RP23-269B2.1,0,0,0,0,0,0,0,0,0
4930461C15Rik,0,0,0,0,0,0,0,0,0
Dcbld2,0,0,5,0,15,0,282,1,0
St3gal6,90,321,270,0,145,317,3894,2038,6236
Gm813,0,0,0,0,0,0,0,0,0
E330017A01Rik,0,0,0,0,0,0,0,0,0
Cpox,192,528,451,835,1087,337,887,378,1317
Gpr15,0,0,0,0,78,402,239,0,843
Cldn25,943,1328,1642,2208,3500,2660,3687,2793,4498
Gm27564,0,0,0,0,0,0,0,0,0
Gm26019,0,0,0,0,0,0,0,0,0
Olfr172,0,0,0,0,0,0,0,0,0
Olfr173,0,0,0,0,0,0,0,0,0
Olfr175-ps1,0,0,0,0,0,0,0,0,0
Olfr177,0,0,0,0,0,0,0,0,0
Olfr178,0,0,0,0,0,0,0,0,0
Olfr180,0,0,0,0,0,0,0,0,0
Olfr181,0,0,0,0,0,0,0,0,0
Olfr183,0,0,0,0,0,0,0,0,0
Olfr186,0,0,0,0,0,0,0,0,0
Olfr187,0,0,0,0,0,0,0,0,0
Olfr190,0,0,0,0,0,0,0,0,0
Olfr191,0,0,0,0,0,0,0,0,0
Olfr192,0,0,0,0,0,0,0,0,0
Olfr193,0,0,0,0,0,0,0,0,0
Olfr194,0,0,0,0,0,0,0,0,0
Olfr195,0,0,0,0,0,0,0,0,0
Olfr196,0,0,0,0,0,0,0,0,0
Olfr197,0,0,0,0,0,0,0,0,0
Olfr198,0,0,0,0,0,0,0,0,0
Olfr199,0,0,0,0,0,0,0,0,0
Olfr201,0,0,0,0,0,0,0,0,0
Olfr202,0,0,0,0,0,0,0,0,0
Olfr203,0,0,0,0,0,0,0,0,0
Olfr204,0,0,0,0,0,0,0,0,0
Olfr205,0,0,0,0,0,0,0,0,0
Olfr206,0,0,0,0,0,0,0,0,0
Olfr209,0,0,0,0,0,0,0,0,0
Gabrr3,0,0,0,0,0,0,0,0,0
1700022E09Rik,0,0,0,0,0,0,0,0,0
Mina,625,821,747,1524,988,1441,1221,390,1496
Crybg3,222,67,287,225,328,77,55,0,2
Gm9581,10,57,52,0,44,0,93,0,0
Arl6,273,131,326,406,224,122,329,490,113
Epha6,0,0,0,0,0,0,0,0,0
Gm24755,0,0,0,0,0,0,0,0,0
Gm4660,0,0,0,0,0,0,0,0,0
Gm9017,0,0,0,0,0,0,0,0,0
Gm27001,0,0,0,0,0,0,0,0,0
Gm27784,0,0,0,0,0,0,0,0,0
Gm17065,0,0,0,0,0,0,0,0,0
Gm23852,0,0,0,0,0,0,0,0,0
Gm17054,0,0,0,0,0,0,0,0,0
n-R5s37,0,0,0,0,0,0,0,0,0
Gm9027,17,10,9,6,10,6,10,2,5
Gm17192,0,0,0,0,0,0,0,0,0
Gm24164,0,0,0,0,0,0,0,0,0
Gm9816,8,17,35,15,15,8,29,25,11
Nsun3,0,271,338,353,659,486,407,0,746
Arl13b,34,115,146,95,207,0,305,0,45
Gm25986,0,0,0,0,0,0,0,0,0
Stx19,0,0,0,0,0,0,0,0,0
Pros1,254,60,27,117,239,0,376,0,0
Epha3,0,0,0,0,0,0,0,0,0
Gm22769,0,0,0,0,0,0,0,0,0
Csnka2ip,0,0,0,0,0,0,0,0,0
4930453N24Rik,825,584,694,871,1131,1593,991,955,1845
Zfp654,696,764,571,598,792,645,977,0,1952
Cggbp1,3298,4105,5608,3846,5808,6739,3666,3800,3842
Gm9061,0,1,0,0,0,0,1,0,1
Gm23374,3,1,3,7,5,10,14,12,19
Htr1f,0,0,0,0,0,0,0,0,0
Gm22429,0,0,0,0,0,0,0,0,0
Gm23659,0,0,0,0,0,0,0,0,0
Pou1f1,0,0,0,0,0,0,0,0,0
Chmp2b,1048,1695,1422,991,2130,1061,1128,1170,1522
Vgll3,0,0,0,0,0,0,0,0,0
Gm22217,0,0,0,0,0,0,0,0,0
Gm22448,0,0,0,0,0,0,0,0,0
Cadm2,0,0,0,0,0,0,0,0,0
1700010K23Rik,0,0,0,0,0,0,0,0,0
Gm20469,0,0,0,0,0,0,0,0,0
4933411O13Rik,0,0,0,0,0,0,0,0,0
Gm15828,0,0,0,0,0,0,0,0,0
Gm24681,0,0,0,0,0,0,0,0,0
Gm23591,0,0,0,0,0,0,0,0,0
Speer2,0,0,0,0,0,0,0,0,0
Gbe1,1066,1381,1242,1174,864,1081,1775,1143,942
Gm24968,0,0,0,0,0,0,0,0,0
Gm22797,0,0,0,0,0,0,0,0,0
Robo1,0,0,0,0,0,0,0,0,0
Gm25699,0,0,0,0,0,0,0,0,0
Robo2,0,0,0,0,0,0,0,0,0
Gm24272,0,0,0,0,0,0,0,0,0
Gm22163,0,0,0,0,0,0,0,0,0
Gm26307,0,0,0,0,0,0,0,0,0
Gm26937,0,0,1,0,0,0,0,0,0
Lipi,0,0,0,0,0,0,0,0,0
Rbm11,0,0,0,0,0,0,0,0,0
Gm15553,0,0,0,0,0,0,0,0,0
Hspa13,619,529,748,555,280,1480,523,829,473
Gm22923,0,0,0,0,0,0,0,0,0
Gm15554,0,0,0,0,0,0,0,0,0
Samsn1,3647,3933,3185,798,679,562,5287,3975,4596
Gm15555,0,0,0,0,0,0,0,0,0
RP23-359A23.2,0,0,0,0,0,0,0,0,0
Gm22268,0,0,0,0,0,0,0,0,0
Gm26915,0,0,0,0,0,0,0,0,0
Nrip1,1310,2165,1540,1714,2739,1806,6738,2900,6297
Gm9843,26,47,58,34,38,38,51,44,37
1700063K16Rik,0,0,0,0,0,0,0,0,0
1700041M19Rik,0,0,0,0,0,0,0,0,0
Usp25,3245,2586,2844,3414,3317,1521,3804,3768,9457
Mir99ahg,99,49,50,1,0,0,0,0,189
RP23-428H16.1,0,0,0,0,0,0,0,0,0
RP23-239I17.2,0,0,0,0,0,0,0,0,0
Gm21816,0,0,0,0,0,0,0,0,0
RP23-239I17.3,0,0,0,0,0,0,0,0,0
RP23-239I17.4,0,0,0,0,0,0,0,0,0
RP23-239I17.5,0,0,0,0,0,0,0,0,0
RP23-239I17.7,0,0,0,0,0,0,0,0,0
RP23-65G17.1,0,0,0,0,0,0,0,0,0
RP23-65G17.2,0,0,0,0,0,0,0,0,0
RP23-65G17.3,16,0,0,0,0,0,0,0,0
Gm11146,0,0,0,0,0,0,0,0,0
Mir99a,0,0,0,0,0,0,0,0,0
Mirlet7c-1,0,0,0,0,0,0,0,0,0
RP24-252G15.3,0,0,0,0,0,0,0,0,0
Mir125b-2,0,0,0,0,0,0,0,0,0
RP24-252G15.5,0,0,0,0,0,0,0,0,0
RP23-156A3.1,0,0,0,0,0,0,0,0,0
RP23-156A3.2,0,0,0,0,0,0,0,0,0
Gm17333,0,0,0,0,0,0,0,0,0
Gm25025,0,0,0,0,0,0,0,0,0
Gm25916,0,0,0,0,0,0,0,0,0
Cxadr,0,0,0,150,0,0,130,0,0
Btg3,80,107,62,108,178,318,64,196,146
Gm25038,0,0,0,0,0,0,0,0,0
D16Ertd472e,820,894,1122,673,824,458,844,1492,911
Gm24861,0,0,0,0,0,0,0,0,0
Chodl,0,0,0,0,0,0,0,0,0
Tmprss15,0,0,0,0,0,0,0,0,0
Gm15692,0,1,0,0,0,0,0,0,0
RP24-104E24.1,0,0,0,0,0,0,0,0,0
Rps19-ps12,0,0,0,0,0,0,0,0,0
1700066C05Rik,0,0,0,0,0,0,0,0,0
Gm23083,0,0,0,0,0,0,0,0,0
Gm24773,0,0,0,0,0,0,0,0,0
Ncam2,0,0,0,0,0,0,0,0,0
Gm26023,0,0,0,0,0,0,0,0,0
Gm23355,0,0,0,0,0,0,0,0,0
Gm21833,0,0,0,0,0,0,0,0,0
Rpl21-ps5,0,0,1,0,0,0,0,0,0
Gm24508,0,0,0,0,0,0,0,0,0
Gm25292,0,0,0,0,0,0,0,0,0
Gm26667,0,0,3,0,0,0,0,0,0
Mir155,0,0,0,0,0,0,0,0,0
Mrpl39,896,915,1025,1016,914,835,970,529,1084
Gm26153,0,0,0,0,0,0,0,0,0
Jam2,0,0,0,0,0,0,0,0,0
Gm25908,0,0,0,0,0,0,0,0,0
Atp5j,2675,3641,3812,3584,3186,2926,3229,2360,3940
Gabpa,1423,1375,1449,1546,1165,1324,1580,2257,1064
App,328,169,88,42,261,0,533,2,0
Gm27295,0,0,0,0,0,0,0,0,0
Cyyr1,0,0,1,0,0,0,0,0,0
Gm2541,0,2,0,0,0,0,0,1,0
Adamts1,0,0,0,0,0,0,0,0,0
Adamts5,0,0,0,0,0,0,0,0,0
Gm25715,0,0,0,0,0,0,0,0,0
N6amt1,143,63,213,300,274,198,287,35,506
Ltn1,1035,1637,2304,2116,2428,1738,1954,13,1667
Gm25896,0,0,2,0,0,0,13,0,0
Rwdd2b,656,660,391,98,228,1,457,55,479
Usp16,513,700,465,468,317,253,306,408,1179
Cct8,8164,11141,11356,11407,13277,10419,8738,5671,8838
B130034C11Rik,0,12,21,7,0,0,28,0,0
Gm24891,0,0,0,0,0,0,0,0,0
Rpl31-ps4,0,1,0,0,0,0,0,1,0
Map3k7cl,0,0,0,0,0,0,0,0,0
Gm22808,0,0,0,0,0,0,0,0,0
Bach1,52,44,115,5,0,0,97,151,270
Gm23994,0,0,0,0,0,0,0,0,0
2810407A14Rik,0,0,0,0,0,0,0,0,0
Grik1,0,0,0,0,0,0,0,0,0
Cldn17,0,0,0,0,0,0,0,0,0
Cldn8,0,0,0,0,0,0,0,0,0
Krtap24-1,0,0,0,0,0,0,0,0,0
Gm23587,0,0,0,0,0,0,0,0,0
2310079G19Rik,0,0,0,0,0,0,0,0,0
Krtap26-1,0,0,0,0,0,0,0,0,0
Krtap27-1,0,0,0,0,0,0,0,0,0
2310061N02Rik,0,0,0,0,0,0,0,0,0
Krtap13-1,0,0,0,0,0,0,0,0,0
Krtap13,0,0,0,0,0,0,0,0,0
2310034C09Rik,0,0,0,0,0,0,0,0,0
AC125199.1,0,0,0,0,0,0,0,0,0
2310057N15Rik,0,0,0,0,0,0,0,0,0
Gm5965,0,0,0,0,0,0,0,0,0
Krtap14,0,0,0,0,0,0,0,0,0
Krtap15,0,0,0,0,0,0,0,0,0
Krtap19-1,0,0,0,0,0,0,0,0,0
Krtap19-2,0,0,0,0,0,0,0,0,0
Krtap19-3,0,0,0,0,0,0,0,0,0
Krtap19-4,0,0,0,0,0,0,0,0,0
Krtap19-5,0,0,0,0,0,0,0,0,0
Krtap19-9a,0,0,0,0,0,0,0,0,0
Krtap19-9b,0,0,0,0,0,0,0,0,0
Krtap16-3,0,0,0,0,0,0,0,0,0
AC140194.1,0,0,0,0,0,0,0,0,0
Krtap22-2,0,0,0,0,0,0,0,0,0
Gm10229,0,0,0,0,0,0,0,0,0
Krtap6-1,0,0,0,0,0,0,0,0,0
Gm10228,0,0,0,0,0,0,0,0,0
Krtap6-5,0,0,0,0,0,0,0,0,0
1110025L11Rik,0,0,0,0,0,0,0,0,0
Krtap6-3,0,0,0,0,0,0,0,0,0
Gm6358,0,0,0,0,0,0,0,0,0
Gm10061,0,0,0,0,0,0,0,0,0
Gm9789,0,0,0,0,0,0,0,0,0
Gm7735,0,0,0,0,0,0,0,0,0
1110057P08Rik,0,0,0,0,0,0,0,0,0
Krtap20-2,0,0,0,0,0,0,0,0,0
Krtap21-1,0,0,0,0,0,0,0,0,0
Krtap6-2,0,0,0,0,0,0,0,0,0
AC121818.1,0,0,0,0,0,0,0,0,0
Gm23655,0,0,0,0,0,0,0,0,0
Krtap8-1,0,0,0,0,0,0,0,0,0
Krtap7-1,0,0,0,0,0,0,0,0,0
Krtap11-1,0,0,0,0,0,0,0,0,0
Tiam1,209,99,120,118,484,343,505,1528,527
Sod1,337,440,649,543,443,617,401,381,570
Scaf4,1129,1269,1539,1337,1472,1297,1439,21,1406
Hunk,0,0,0,0,0,0,0,1,0
1110008E08Rik,0,0,0,0,0,0,0,0,0
Gm23406,0,0,0,0,0,0,0,0,0
Mis18a,329,827,963,485,816,648,1021,391,467
Gm17518,0,0,0,0,0,0,0,0,0
Mrap,0,0,0,0,0,0,0,0,0
Urb1,612,35,487,774,957,319,524,0,375
Eva1c,0,0,0,0,0,0,0,0,0
Gm7831,0,0,0,0,0,0,0,0,0
1110004E09Rik,314,550,462,243,259,369,298,173,294
Synj1,260,2,558,635,286,344,1577,0,1137
Gm22933,0,0,0,0,0,0,0,0,0
Gm15965,0,0,0,0,0,0,0,0,0
4930404I05Rik,48,0,0,0,0,0,0,0,0
Paxbp1,461,285,592,254,623,342,1027,22,330
4931406G06Rik,1,0,0,0,0,0,0,0,0
4932438H23Rik,0,0,0,0,0,0,0,0,0
H3f3a-ps2,8,11,15,12,12,8,21,19,16
Gm9881,0,0,0,0,0,0,0,0,0
Olig2,0,0,0,0,0,0,0,0,0
RP23-428P5.4,0,0,0,0,0,0,0,0,0
Olig1,0,0,0,0,0,0,0,0,0
Gm15966,0,0,0,0,0,0,0,0,0
Gm24695,0,0,0,0,0,0,0,0,0
Ifnar2,2710,4403,4251,3522,3444,2118,2516,0,1509
Gm21970,0,0,0,0,0,0,0,0,0
Il10rb,1592,2516,2318,528,527,138,294,1124,268
A930006K02Rik,38,61,45,0,59,0,15,0,0
Ifnar1,2400,2595,2276,1352,2184,862,2738,0,1650
Gm7856,2,1,4,1,0,1,7,4,1
Mir6367,0,0,0,0,0,0,0,0,0
Gm7860,0,0,0,10,0,0,1,1,1
Ifngr2,868,1028,765,893,780,546,1120,1323,506
Tmem50b,401,585,583,541,2540,768,691,510,425
Gm15964,0,0,7,0,0,0,0,0,0
Dnajc28,42,117,205,349,0,724,348,174,693
Gart,4586,3810,6106,5841,4751,3622,3172,1864,3271
Son,4496,3564,4734,3776,6929,6368,4257,9571,7392
Donson,655,586,440,315,604,312,490,0,555
Atp5o,2443,3285,3600,2320,2659,2102,3418,2009,2666
Gm10785,0,0,4,0,58,18,0,0,17
Cryzl1,628,820,708,471,791,1085,1001,1440,960
Itsn1,187,130,201,0,0,0,116,0,0
Gm25245,0,0,0,0,0,0,0,0,0
Gm15976,0,0,0,0,0,0,0,0,0
D430001F17Rik,0,0,0,0,0,0,0,0,0
Gm27773,0,0,0,0,0,0,0,0,0
Gm23210,0,0,0,0,0,0,0,0,0
Mrps6,409,491,609,242,217,155,275,0,567
Slc5a3,220,118,131,57,0,89,438,256,21
Gm16310,0,0,0,3,0,0,0,0,0
Kcne2,0,0,0,0,0,0,0,0,0
Smim11,485,614,538,408,380,275,263,397,271
1700048M11Rik,9,0,4,0,0,0,0,0,0
4930563D23Rik,0,0,0,0,0,0,0,0,0
Kcne1,0,0,0,0,0,0,0,0,0
Rcan1,257,305,491,305,467,181,0,0,534
2410124H12Rik,0,0,0,0,0,0,0,0,0
Clic6,0,0,0,0,0,0,0,0,0
Runx1,1428,1392,1840,2440,2983,1761,1418,711,1183
Gm26626,0,0,0,0,0,0,0,0,0
Gm28003,0,0,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0,0,0,0,0,0
Mir802,0,0,0,0,0,0,0,0,0
1700029J03Rik,0,0,0,0,0,0,0,0,0
Setd4,81,0,122,160,336,26,136,48,0
Cbr1,524,833,540,190,754,501,513,372,237
Gm5678,0,0,0,0,0,0,0,0,0
Gm22344,0,0,0,0,0,0,0,0,0
Cbr3,0,12,0,0,0,0,0,0,0
Dopey2,178,321,186,194,797,166,551,0,0
2310043M15Rik,0,0,0,0,0,0,158,0,0
Morc3,2048,2647,3028,1046,1916,1377,1341,1037,1887
Chaf1b,2211,1661,2035,1921,2165,1778,1611,2417,2116
Cldn14,0,0,0,0,0,0,0,0,0
Sim2,0,0,0,0,0,0,0,0,0
Hlcs,484,405,316,768,494,309,276,1293,1401
Gm23062,0,0,0,0,0,0,0,0,0
Ripply3,0,0,0,0,0,0,0,0,0
Pigp,403,640,533,351,495,261,745,140,539
Gm15310,0,0,0,0,0,0,0,0,0
Ttc3,1061,2713,2699,873,2060,460,1563,2017,4043
Gm23692,0,0,0,0,0,0,0,0,0
Dscr3,702,1690,1309,590,694,214,970,609,815
Dyrk1a,949,1315,1351,1125,1110,2895,1302,1616,2561
Gm15971,0,0,0,0,0,0,0,0,0
Kcnj6,0,0,0,0,0,0,0,0,0
Gm22745,0,0,0,0,0,0,0,0,0
Gm7976,0,0,0,0,0,0,0,0,0
Kcnj15,0,0,0,0,0,0,0,0,0
Erg,345,534,468,101,0,0,0,0,79
Ets2,416,500,255,137,218,33,4,1,700
RP23-135L20.1,0,0,0,0,0,0,0,0,0
2810404F17Rik,0,0,0,0,0,0,0,0,0
1600002D24Rik,0,0,0,0,0,0,0,0,0
Gm15340,0,0,0,0,0,0,0,0,0
Psmg1,567,1082,1111,888,621,548,1176,666,441
Brwd1,696,1106,1015,1138,301,757,796,1,1034
Gm15342,0,0,0,0,0,0,0,0,0
Gm27833,0,0,0,0,0,0,0,0,0
1700093J21Rik,0,0,0,0,0,0,0,0,0
Gm15341,0,0,0,0,0,0,0,0,0
Hmgn1,3261,4149,4680,3371,3026,2945,3809,3364,2780
Wrb,252,403,853,157,544,1323,618,1063,29
Gm15317,0,0,0,0,0,0,0,0,0
Lca5l,0,0,12,0,0,0,0,0,0
Sh3bgr,0,0,0,0,0,0,0,0,0
B3galt5,0,0,0,33,7,0,0,1198,0
Igsf5,0,0,0,0,0,0,174,329,0
Itgb2l,0,0,0,0,0,0,0,0,0
Pcp4,0,0,0,0,0,0,0,0,0
Dscam,0,195,95,213,0,1,370,0,1783
Bace2,0,0,0,0,0,0,0,0,0
Mx1,0,0,127,0,0,0,0,0,0
Fam3b,44,75,45,0,0,0,0,0,0
Gm9242,0,0,1,3,1,0,1,3,0
Gm24777,0,0,0,0,0,0,0,0,0
Mx2,221,0,0,0,11,221,0,0,0
Tmprss2,0,0,0,0,0,0,0,0,0
Ripk4,0,0,0,0,0,0,0,0,0
Prdm15,708,0,532,10,481,551,212,0,506
C2cd2,638,203,626,124,729,0,947,0,1477
Zbtb21,412,384,340,204,321,514,297,867,7
C030010L15Rik,0,0,0,0,0,0,0,0,0
B230307C23Rik,92,174,128,196,192,131,118,0,82
Gm10232,30,15,5,7,4,11,6,3,4
Gm16569,0,0,0,0,0,0,0,0,0
Gm5479,0,0,1,0,2,0,0,0,2
Gm25909,0,1,0,0,0,0,0,0,0
